Year,Sex,Abuse perpeprator,Abuse type,Abuse category,Region,Threats or force,Age,Ethnicity,Ethnic group,Marital status,Employment status,Occupation,Highest qualification,Disability status,Hours out of home on an average weekday,Structure of household,Household income,Tenure,Accommodation type,Output area classification,Area type,Level of physical disorder,Employment deprivation index,Value
2014,Male,,Sexual,,,,20-24,,,,,,,,,,,,,,,,,2.174970109
2014,Male,,Sexual,,,,25-34,,,,,,,,,,,,,,,,,0.6929862729999999
2014,Male,,Sexual,,,,35-44,,,,,,,,,,,,,,,,,0.545277949
2014,Male,,Sexual,,,,45-54,,,,,,,,,,,,,,,,,0.129318571
2014,Male,,Sexual,,,,55-59,,,,,,,,,,,,,,,,,0.101041343
2014,Male,,Sexual,,,,,White,,,,,,,,,,,,,,,,0.626942769
2014,Male,,Sexual,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,0.634409629
2014,Male,,Sexual,,,,,White,Irish,,,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,White,Any other white background,,,,,,,,,,,,,,,0.619772886
2014,Male,,Sexual,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,5.641287169
2014,Male,,Sexual,,,,,Asian or Asian British,,,,,,,,,,,,,,,,0.601402126
2014,Male,,Sexual,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,1.5365963130000002
2014,Male,,Sexual,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,0.601402126
2014,Male,,Sexual,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,0.583623561
2014,Male,,Sexual,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,Other ethnic group,,,,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,,,Married,,,,,,,,,,,,,,0.16594050800000001
2014,Male,,Sexual,,,,,,,Cohabiting,,,,,,,,,,,,,,0.888852413
2014,Male,,Sexual,,,,,,,Single,,,,,,,,,,,,,,1.41567739
2014,Male,,Sexual,,,,,,,Separated,,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,,,Divorced,,,,,,,,,,,,,,0.21570321399999998
2014,Male,,Sexual,,,,,,,,Employed,,,,,,,,,,,,,0.640609621
2014,Male,,Sexual,,,,,,,,Unemployed,,,,,,,,,,,,,0.140826955
2014,Male,,Sexual,,,,,,,,Inactive,,,,,,,,,,,,,1.287932646
2014,Male,,Sexual,,,,,,,,Student,,,,,,,,,,,,,2.6343050530000003
2014,Male,,Sexual,,,,,,,,Looking after family or home,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,0.114917981
2014,Male,,Sexual,,,,,,,,Retired,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,,,,Other inactive,,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,0.644591514
2014,Male,,Sexual,,,,,,,,,Intermediate occupations,,,,,,,,,,,,0.535541895
2014,Male,,Sexual,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,0.568502025
2014,Male,,Sexual,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,0.0
2014,Male,,Sexual,,,,,,,,,Full-time students,,,,,,,,,,,,2.0952324940000002
2014,Male,,Sexual,,,,,,,,,,Degree or diploma,,,,,,,,,,,0.876975607
2014,Male,,Sexual,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,0.775328331
2014,Male,,Sexual,,,,,,,,,,O level or GCSE,,,,,,,,,,,0.441017149
2014,Male,,Sexual,,,,,,,,,,Other,,,,,,,,,,,0.352009354
2014,Male,,Sexual,,,,,,,,,,No qualifications,,,,,,,,,,,0.31487558
2014,Male,,Sexual,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,1.278260385
2014,Male,,Sexual,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,0.99263669
2014,Male,,Sexual,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,1.870369248
2014,Male,,Sexual,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,0.616012166
2014,Male,,Sexual,,,,,,,,,,,,Less than 3 hours,,,,,,,,,0.568082028
2014,Male,,Sexual,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,0.5083782
2014,Male,,Sexual,,,,,,,,,,,,7 hours or longer,,,,,,,,,0.7379615159999999
2014,Male,,Sexual,,,,,,,,,,,,,No children,,,,,,,,0.816898473
2014,Male,,Sexual,,,,,,,,,,,,,Adults and child(ren),,,,,,,,0.5038617639999999
2014,Male,,Sexual,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,0.0
2014,Male,,Sexual,,,,,,,,,,,,,,"Less than £10,000",,,,,,,0.566732809
2014,Male,,Sexual,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,1.52122425
2014,Male,,Sexual,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,0.370362665
2014,Male,,Sexual,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,0.596555855
2014,Male,,Sexual,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,0.47369824200000005
2014,Male,,Sexual,,,,,,,,,,,,,,"£50,000 or more",,,,,,,0.586182092
2014,Male,,Sexual,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,0.89875935
2014,Male,,Sexual,,,,,,,,,,,,,,,Owner occupiers,,,,,,0.255908641
2014,Male,,Sexual,,,,,,,,,,,,,,,Social renters,,,,,,0.40087708200000005
2014,Male,,Sexual,,,,,,,,,,,,,,,Private renters,,,,,,1.643176416
2014,Male,,Sexual,,,,,,,,,,,,,,,,Houses,,,,,0.558005992
2014,Male,,Sexual,,,,,,,,,,,,,,,,Detached,,,,,0.453967299
2014,Male,,Sexual,,,,,,,,,,,,,,,,Semi-detached,,,,,0.424663854
2014,Male,,Sexual,,,,,,,,,,,,,,,,Terraced,,,,,0.7571821440000001
2014,Male,,Sexual,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,1.5587515859999999
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Rural residents,,,,0.49519204200000005
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Cosmopolitans,,,,2.7455051089999998
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Ethnicity central,,,,0.452284275
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,0.79871021
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Urbanites,,,,0.89345694
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Suburbanites,,,,0.337697013
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,0.636060547
2014,Male,,Sexual,,,,,,,,,,,,,,,,,Hard-pressed living,,,,0.397041519
2014,Male,,Sexual,,,,,,,,,,,,,,,,,,Urban,,,0.756048878
2014,Male,,Sexual,,,,,,,,,,,,,,,,,,Rural,,,0.42738381
2014,Male,,Sexual,,,,,,,,,,,,,,,,,,,High,,0.541400454
2014,Male,,Sexual,,,,,,,,,,,,,,,,,,,Not high,,0.7178042659999999
2014,Male,,Sexual,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,0.744529882
2014,Male,,Sexual,,,,,,,,,,,,,,,,,,,,Other output areas,0.661810453
2014,Male,,Sexual,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,0.775511719
2014,Male,,Sexual,,North East,,,,,,,,,,,,,,,,,,,0.793947996
2014,Male,,Sexual,,North West,,,,,,,,,,,,,,,,,,,0.523636271
2014,Male,,Sexual,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,1.140343244
2014,Male,,Sexual,,East Midlands,,,,,,,,,,,,,,,,,,,0.6848761090000001
2014,Male,,Sexual,,West Midlands,,,,,,,,,,,,,,,,,,,0.14142709
2014,Male,,Sexual,,East of England,,,,,,,,,,,,,,,,,,,0.443943304
2014,Male,,Sexual,,London,,,,,,,,,,,,,,,,,,,0.668379009
2014,Male,,Sexual,,South East,,,,,,,,,,,,,,,,,,,0.8690829609999999
2014,Male,,Sexual,,South West,,,,,,,,,,,,,,,,,,,1.113879028
2014,Male,,Sexual,,Wales,,,,,,,,,,,,,,,,,,,0.695551371
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,,,,2.4289600780000002
2014,Male,,Stalking,,,,16-19,,,,,,,,,,,,,,,,,4.1733432839999995
2014,Male,,Stalking,,,,20-24,,,,,,,,,,,,,,,,,2.768788123
2014,Male,,Stalking,,,,25-34,,,,,,,,,,,,,,,,,2.38920806
2014,Male,,Stalking,,,,35-44,,,,,,,,,,,,,,,,,2.027815729
2014,Male,,Stalking,,,,45-54,,,,,,,,,,,,,,,,,2.067590859
2014,Male,,Stalking,,,,55-59,,,,,,,,,,,,,,,,,2.470689873
2014,Male,,Stalking,,,,,White,,,,,,,,,,,,,,,,2.55583613
2014,Male,,Stalking,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,2.538905209
2014,Male,,Stalking,,,,,White,Irish,,,,,,,,,,,,,,,0.656901269
2014,Male,,Stalking,,,,,White,Any other white background,,,,,,,,,,,,,,,3.018474682
2014,Male,,Stalking,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,2.237382371
2014,Male,,Stalking,,,,,Asian or Asian British,,,,,,,,,,,,,,,,1.274945888
2014,Male,,Stalking,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,1.050188497
2014,Male,,Stalking,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,2.192878031
2014,Male,,Stalking,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0.0
2014,Male,,Stalking,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,3.240091395
2014,Male,,Stalking,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,0.5980146470000001
2014,Male,,Stalking,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,2.950736421
2014,Male,,Stalking,,,,,Other ethnic group,,,,,,,,,,,,,,,,0.0
2014,Male,,Stalking,,,,,,,Married,,,,,,,,,,,,,,1.7959348990000001
2014,Male,,Stalking,,,,,,,Cohabiting,,,,,,,,,,,,,,1.62468447
2014,Male,,Stalking,,,,,,,Single,,,,,,,,,,,,,,3.4263442110000004
2014,Male,,Stalking,,,,,,,Separated,,,,,,,,,,,,,,1.39021312
2014,Male,,Stalking,,,,,,,Divorced,,,,,,,,,,,,,,5.279313752
2014,Male,,Stalking,,,,,,,,Employed,,,,,,,,,,,,,2.229986034
2014,Male,,Stalking,,,,,,,,Unemployed,,,,,,,,,,,,,4.866527204
2014,Male,,Stalking,,,,,,,,Inactive,,,,,,,,,,,,,3.004567278
2014,Male,,Stalking,,,,,,,,Student,,,,,,,,,,,,,2.058523112
2014,Male,,Stalking,,,,,,,,Looking after family or home,,,,,,,,,,,,,1.149078593
2014,Male,,Stalking,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,5.946758579
2014,Male,,Stalking,,,,,,,,Retired,,,,,,,,,,,,,1.646205652
2014,Male,,Stalking,,,,,,,,Other inactive,,,,,,,,,,,,,2.2565980580000002
2014,Male,,Stalking,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,2.149846299
2014,Male,,Stalking,,,,,,,,,Intermediate occupations,,,,,,,,,,,,2.115612468
2014,Male,,Stalking,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,2.580885112
2014,Male,,Stalking,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,4.62835223
2014,Male,,Stalking,,,,,,,,,Full-time students,,,,,,,,,,,,2.793605808
2014,Male,,Stalking,,,,,,,,,,Degree or diploma,,,,,,,,,,,2.238209188
2014,Male,,Stalking,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,2.511168031
2014,Male,,Stalking,,,,,,,,,,O level or GCSE,,,,,,,,,,,2.7621837589999996
2014,Male,,Stalking,,,,,,,,,,Other,,,,,,,,,,,1.417157336
2014,Male,,Stalking,,,,,,,,,,No qualifications,,,,,,,,,,,2.79545398
2014,Male,,Stalking,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,4.582930337
2014,Male,,Stalking,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,4.525248711000001
2014,Male,,Stalking,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,4.702744802
2014,Male,,Stalking,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,2.1156316840000002
2014,Male,,Stalking,,,,,,,,,,,,Less than 3 hours,,,,,,,,,3.628771931
2014,Male,,Stalking,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,3.115745343
2014,Male,,Stalking,,,,,,,,,,,,7 hours or longer,,,,,,,,,2.137183646
2014,Male,,Stalking,,,,,,,,,,,,,No children,,,,,,,,2.748839583
2014,Male,,Stalking,,,,,,,,,,,,,Adults and child(ren),,,,,,,,1.749718469
2014,Male,,Stalking,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,9.880728223
2014,Male,,Stalking,,,,,,,,,,,,,,"Less than £10,000",,,,,,,5.274504949
2014,Male,,Stalking,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,3.107575517
2014,Male,,Stalking,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,2.122528038
2014,Male,,Stalking,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,2.000937549
2014,Male,,Stalking,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,2.7352832510000002
2014,Male,,Stalking,,,,,,,,,,,,,,"£50,000 or more",,,,,,,1.975353515
2014,Male,,Stalking,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,2.3156650080000003
2014,Male,,Stalking,,,,,,,,,,,,,,,Owner occupiers,,,,,,2.068237831
2014,Male,,Stalking,,,,,,,,,,,,,,,Social renters,,,,,,4.749628898
2014,Male,,Stalking,,,,,,,,,,,,,,,Private renters,,,,,,2.000783979
2014,Male,,Stalking,,,,,,,,,,,,,,,,Houses,,,,,2.405251832
2014,Male,,Stalking,,,,,,,,,,,,,,,,Detached,,,,,1.950849576
2014,Male,,Stalking,,,,,,,,,,,,,,,,Semi-detached,,,,,2.439767449
2014,Male,,Stalking,,,,,,,,,,,,,,,,Terraced,,,,,2.682142304
2014,Male,,Stalking,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,2.745476177
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Rural residents,,,,2.046378594
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Cosmopolitans,,,,2.601471385
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Ethnicity central,,,,2.05118
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,2.1632934280000002
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Urbanites,,,,2.164562756
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Suburbanites,,,,1.949607459
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,3.659500275
2014,Male,,Stalking,,,,,,,,,,,,,,,,,Hard-pressed living,,,,3.353072197
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,Urban,,,2.544788801
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,Rural,,,1.864215954
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,,High,,5.993888012999999
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,,Not high,,2.252691846
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,3.8999262989999997
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,,,Other output areas,2.292921835
2014,Male,,Stalking,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,1.7421647530000002
2014,Male,,Stalking,,North East,,,,,,,,,,,,,,,,,,,3.1117024460000002
2014,Male,,Stalking,,North West,,,,,,,,,,,,,,,,,,,3.578518503
2014,Male,,Stalking,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,2.193773424
2014,Male,,Stalking,,East Midlands,,,,,,,,,,,,,,,,,,,2.805106995
2014,Male,,Stalking,,West Midlands,,,,,,,,,,,,,,,,,,,2.82854884
2014,Male,,Stalking,,East of England,,,,,,,,,,,,,,,,,,,2.53649733
2014,Male,,Stalking,,London,,,,,,,,,,,,,,,,,,,1.4898137040000001
2014,Male,,Stalking,,South East,,,,,,,,,,,,,,,,,,,1.994723976
2014,Male,,Stalking,,South West,,,,,,,,,,,,,,,,,,,2.99315046
2014,Male,,Stalking,,Wales,,,,,,,,,,,,,,,,,,,1.235813882
2015,Male,,,,,,,,,,,,,,,,,,,,,,,4.376421767
2015,Male,,,,,,16-19,,,,,,,,,,,,,,,,,6.735530396000001
2015,Male,,,,,,20-24,,,,,,,,,,,,,,,,,5.305968757
2015,Male,,,,,,25-34,,,,,,,,,,,,,,,,,4.346497708
2015,Male,,,,,,35-44,,,,,,,,,,,,,,,,,4.122169809
2015,Male,,,,,,45-54,,,,,,,,,,,,,,,,,4.304107047
2015,Male,,,,,,55-59,,,,,,,,,,,,,,,,,2.216639314
2015,Male,,,,,,,White,,,,,,,,,,,,,,,,4.675453649
2015,Male,,,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,4.698878105
2015,Male,,,,,,,White,Irish,,,,,,,,,,,,,,,4.255216271
2015,Male,,,,,,,White,Any other white background,,,,,,,,,,,,,,,4.469020177
2015,Male,,,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,2.61661423
2015,Male,,,,,,,Asian or Asian British,,,,,,,,,,,,,,,,1.806596584
2015,Male,,,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,2.605194898
2015,Male,,,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,2.269893809
2015,Male,,,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,1.159253165
2015,Male,,,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0.0
2015,Male,,,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,6.044046738
2015,Male,,,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,7.329984111
2015,Male,,,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,4.776225875
2015,Male,,,,,,,Other ethnic group,,,,,,,,,,,,,,,,0.831209614
2015,Male,,,,,,,,,Married,,,,,,,,,,,,,,2.883045198
2015,Male,,,,,,,,,Cohabiting,,,,,,,,,,,,,,4.516049664
2015,Male,,,,,,,,,Single,,,,,,,,,,,,,,5.299944293
2015,Male,,,,,,,,,Separated,,,,,,,,,,,,,,13.19868188
2015,Male,,,,,,,,,Divorced,,,,,,,,,,,,,,13.04062626
2015,Male,,,,,,,,,,Employed,,,,,,,,,,,,,3.780177971
2015,Male,,,,,,,,,,Unemployed,,,,,,,,,,,,,7.583519605
2015,Male,,,,,,,,,,Inactive,,,,,,,,,,,,,7.448258175
2015,Male,,,,,,,,,,Student,,,,,,,,,,,,,6.401120852999999
2015,Male,,,,,,,,,,Looking after family or home,,,,,,,,,,,,,11.56441315
2015,Male,,,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,9.957853551
2015,Male,,,,,,,,,,Retired,,,,,,,,,,,,,4.2631883639999995
2015,Male,,,,,,,,,,Other inactive,,,,,,,,,,,,,6.023969294
2015,Male,,,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,3.231045191
2015,Male,,,,,,,,,,,Intermediate occupations,,,,,,,,,,,,5.113004373
2015,Male,,,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,4.748502927
2015,Male,,,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,6.546275733
2015,Male,,,,,,,,,,,Full-time students,,,,,,,,,,,,6.140992509
2015,Male,,,,,,,,,,,,Degree or diploma,,,,,,,,,,,3.7693769039999996
2015,Male,,,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,4.555855233
2015,Male,,,,,,,,,,,,O level or GCSE,,,,,,,,,,,5.921135934
2015,Male,,,,,,,,,,,,Other,,,,,,,,,,,5.0283073730000005
2015,Male,,,,,,,,,,,,No qualifications,,,,,,,,,,,3.067110037
2015,Male,,,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,7.32099607
2015,Male,,,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,8.25935807
2015,Male,,,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,5.219632005
2015,Male,,,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,3.940600077
2015,Male,,,,,,,,,,,,,,Less than 3 hours,,,,,,,,,5.964004403
2015,Male,,,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,4.948144771
2015,Male,,,,,,,,,,,,,,7 hours or longer,,,,,,,,,4.035895779
2015,Male,,,,,,,,,,,,,,,No children,,,,,,,,4.433172279
2015,Male,,,,,,,,,,,,,,,Adults and child(ren),,,,,,,,4.139687865
2015,Male,,,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,13.9219614
2015,Male,,,,,,,,,,,,,,,,"Less than £10,000",,,,,,,6.693101382999999
2015,Male,,,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,7.071038643
2015,Male,,,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,5.533163535
2015,Male,,,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,3.206977156
2015,Male,,,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,2.715057165
2015,Male,,,,,,,,,,,,,,,,"£50,000 or more",,,,,,,3.72070321
2015,Male,,,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,4.567371906
2015,Male,,,,,,,,,,,,,,,,,Owner occupiers,,,,,,3.624672688
2015,Male,,,,,,,,,,,,,,,,,Social renters,,,,,,6.757114139
2015,Male,,,,,,,,,,,,,,,,,Private renters,,,,,,4.942858272
2015,Male,,,,,,,,,,,,,,,,,,Houses,,,,,4.272327187
2015,Male,,,,,,,,,,,,,,,,,,Detached,,,,,4.0238621530000005
2015,Male,,,,,,,,,,,,,,,,,,Semi-detached,,,,,3.7298364810000004
2015,Male,,,,,,,,,,,,,,,,,,Terraced,,,,,4.9722084330000005
2015,Male,,,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,4.890833405
2015,Male,,,,,,,,,,,,,,,,,,,Rural residents,,,,3.4640007010000002
2015,Male,,,,,,,,,,,,,,,,,,,Cosmopolitans,,,,1.8871306140000002
2015,Male,,,,,,,,,,,,,,,,,,,Ethnicity central,,,,3.4915589989999996
2015,Male,,,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,4.240873519
2015,Male,,,,,,,,,,,,,,,,,,,Urbanites,,,,3.921746493
2015,Male,,,,,,,,,,,,,,,,,,,Suburbanites,,,,4.234591032
2015,Male,,,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,8.492830099999999
2015,Male,,,,,,,,,,,,,,,,,,,Hard-pressed living,,,,5.496218047999999
2015,Male,,,,,,,,,,,,,,,,,,,,Urban,,,4.399759596
2015,Male,,,,,,,,,,,,,,,,,,,,Rural,,,4.2593304530000005
2015,Male,,,,,,,,,,,,,,,,,,,,,High,,3.886343057
2015,Male,,,,,,,,,,,,,,,,,,,,,Not high,,4.400160734
2015,Male,,,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,5.360980296
2015,Male,,,,,,,,,,,,,,,,,,,,,,Other output areas,4.113144397
2015,Male,,,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,4.245189837
2015,Male,,,,North East,,,,,,,,,,,,,,,,,,,6.177090161000001
2015,Male,,,,North West,,,,,,,,,,,,,,,,,,,3.079617709
2015,Male,,,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,3.99682091
2015,Male,,,,East Midlands,,,,,,,,,,,,,,,,,,,3.008954408
2015,Male,,,,West Midlands,,,,,,,,,,,,,,,,,,,4.614660864
2015,Male,,,,East of England,,,,,,,,,,,,,,,,,,,5.336016004
2015,Male,,,,London,,,,,,,,,,,,,,,,,,,3.058296335
2015,Male,,,,South East,,,,,,,,,,,,,,,,,,,5.586905572999999
2015,Male,,,,South West,,,,,,,,,,,,,,,,,,,5.651916371
2015,Male,,,,Wales,,,,,,,,,,,,,,,,,,,4.34769749
2015,Male,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.7538622530000003
2015,Male,Partner,Non-sexual,,,,16-19,,,,,,,,,,,,,,,,,2.983577576
2015,Male,Partner,Non-sexual,,,,20-24,,,,,,,,,,,,,,,,,3.0479998110000004
2015,Male,Partner,Non-sexual,,,,25-34,,,,,,,,,,,,,,,,,2.8609660569999997
2015,Male,Partner,Non-sexual,,,,35-44,,,,,,,,,,,,,,,,,2.630017586
2015,Male,Partner,Non-sexual,,,,45-54,,,,,,,,,,,,,,,,,3.189888135
2015,Male,Partner,Non-sexual,,,,55-59,,,,,,,,,,,,,,,,,1.234794057
2015,Male,Partner,Non-sexual,,,,,White,,,,,,,,,,,,,,,,3.0545787960000004
2015,Male,Partner,Non-sexual,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,3.229326752
2015,Male,Partner,Non-sexual,,,,,White,Irish,,,,,,,,,,,,,,,4.184119386
2015,Male,Partner,Non-sexual,,,,,White,Any other white background,,,,,,,,,,,,,,,1.100620907
2015,Male,Partner,Non-sexual,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,1.2605035340000001
2015,Male,Partner,Non-sexual,,,,,Asian or Asian British,,,,,,,,,,,,,,,,0.64609232
2015,Male,Partner,Non-sexual,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,1.1778133370000001
2015,Male,Partner,Non-sexual,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,0.20035093899999998
2015,Male,Partner,Non-sexual,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,1.149873792
2015,Male,Partner,Non-sexual,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0.0
2015,Male,Partner,Non-sexual,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,2.687271525
2015,Male,Partner,Non-sexual,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,3.0996181430000003
2015,Male,Partner,Non-sexual,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,2.584137206
2015,Male,Partner,Non-sexual,,,,,Other ethnic group,,,,,,,,,,,,,,,,0.0
2015,Male,Partner,Non-sexual,,,,,,,Married,,,,,,,,,,,,,,1.7983773719999998
2015,Male,Partner,Non-sexual,,,,,,,Cohabiting,,,,,,,,,,,,,,3.418175685
2015,Male,Partner,Non-sexual,,,,,,,Single,,,,,,,,,,,,,,2.7379625510000003
2015,Male,Partner,Non-sexual,,,,,,,Separated,,,,,,,,,,,,,,10.80630891
2015,Male,Partner,Non-sexual,,,,,,,Divorced,,,,,,,,,,,,,,10.55459744
2015,Male,Partner,Non-sexual,,,,,,,,Employed,,,,,,,,,,,,,2.4728269519999997
2015,Male,Partner,Non-sexual,,,,,,,,Unemployed,,,,,,,,,,,,,4.1722894660000005
2015,Male,Partner,Non-sexual,,,,,,,,Inactive,,,,,,,,,,,,,4.185279041
2015,Male,Partner,Non-sexual,,,,,,,,Student,,,,,,,,,,,,,3.0094326989999995
